id,name,sku,price,regular_price,sale_price,currency,in_stock,categories,permalink,short_description,description,images,local_images
6520,Delicate Hand Embroidered Chadar,,4500.0,6000.0,4500.0,PKR,True,Embroidered Chadar for Women,https://sindhhandicrafts.com/product/sindhi-hand-embroidery-chadar/,,"Sindhi Hand Embroidery Chadar for Ladies Size LxW Approx: 7 ft × 4.5 ft Fully Hand Embroidered – Artistic Work Handcrafted mirror work Fabric: Premium Quality Chiffon Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/07/Premium-Hand-Embroidered-Chadar-5a.jpg?v=1752838690 | https://sindhhandicrafts.com/wp-content/uploads/2025/07/Premium-Hand-Embroidered-Chadar-5b.jpg?v=1752838695,
7353,3 Piece Hand Embroidered Balochi Dress,,4500.0,6000.0,4500.0,PKR,True,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/balochi-embroidery-dress/,,"Graceful Balochi Embroidery Dress for Women Unstitched Embroidery Type: Balochi Hand Embroidered Material : Soft Cotton (Shirt, Trouser) with Chiffon (Dupatta) 3 Piece. Shirt, Trouser and Dupatta. Size Dupatta 2.5 yards Trouser 2.5 yards Shirt 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/11/3pc-Hand-Embroidered-Balochi-Dress-10.jpg?v=1763227211,
7172,2 Piece Balochi Embroidered Dress,,2950.0,4000.0,2950.0,PKR,True,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/baloch-dress-female/,,"Stunning Baloch Dress Female Unstitched Embroidery Type: Balochi Embroidery Print Type: Trendy Design Fabric: Lawn Size Shalwar 2.5 yards Kameez 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/2-Piece-Lawn-Embroidered-Dress-for-Women-6.jpg?v=1761304381,
7173,2 Piece Balochi Embroidered Dress,,2950.0,4000.0,2950.0,PKR,True,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/balochi-women-dress/,,"Graceful Balochi Women Dress Unstitched Embroidery Type: Balochi Embroidery Print Type: Trendy Design Fabric: Lawn Size Shalwar 2.5 yards Kameez 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/2-Piece-Lawn-Embroidered-Dress-for-Women-5.jpg?v=1761304376,
7174,2 Piece Balochi Embroidered Dress,,2950.0,4000.0,2950.0,PKR,True,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/balochi-shalwar-kameez/,,"Charming Balochi Shalwar Kameez for Women Unstitched Embroidery Type: Balochi Embroidery Print Type: Trendy Design Fabric: Lawn Size Shalwar 2.5 yards Kameez 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/2-Piece-Lawn-Embroidered-Dress-for-Women-4.jpg?v=1761304371,
7168,3 Piece Hand Embroidered Balochi Dress,,3450.0,4500.0,3450.0,PKR,False,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/balochi-dress-new-design/,,"Balochi Dress New Design for Women Unstitched Embroidery Type: Balochi Hand Embroidered Material : Khadi Cotton 3 Piece. Shirt, Trouser and Dupatta. Size Dupatta 2.5 yards Trouser 2.5 yards Shirt 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/3pc-Hand-Embroidered-Balochi-Dress-12.jpg?v=1761297012,
7167,3 Piece Hand Embroidered Balochi Dress,,3450.0,4500.0,3450.0,PKR,True,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/balochi-dress-girl/,,"State of the Art Balochi Dress Girl Unstitched Embroidery Type: Balochi Hand Embroidered Material : Soft Cotton (Shirt, Trouser) with Chiffon (Dupatta) 3 Piece. Shirt, Trouser and Dupatta. Size Dupatta 2.5 yards Trouser 2.5 yards Shirt 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/3pc-Hand-Embroidered-Balochi-Dress-11.jpg?v=1761297007,
7166,3 Piece Hand Embroidered Balochi Dress,,3450.0,4500.0,3450.0,PKR,True,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/balochi-embroidery-suits/,,"Fascinating Balochi Embroidery Suit for Women Unstitched Embroidery Type: Balochi Hand Embroidered Material : Soft Cotton (Shirt, Trouser) with Chiffon (Dupatta) 3 Piece. Shirt, Trouser and Dupatta. Size Dupatta 2.5 yards Trouser 2.5 yards Shirt 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/3pc-Hand-Embroidered-Balochi-Dress-10.jpg?v=1761297004,
6553,2 Piece Balochi Embroidered Dress,,2950.0,4000.0,2950.0,PKR,True,Balochi Dresses | Embroidered Dresses,https://sindhhandicrafts.com/product/balochi-design-suit/,,"Exquisite Balochi Design Suit for Women Unstitched Embroidery Type: Balochi Embroidery Print Type: Trendy Design Fabric: Lawn Size Shalwar 2.5 yards Kameez 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/07/2-Piece-Lawn-Embroidered-Dress-for-Women-3.jpg?v=1752957902,
8050,3 Piece Floral Design Block Print Suit,,3150.0,4000.0,3150.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/block-print-dresses-online/,,"Sindhi Block Print Dresses Online 3 Piece. Shirt, Trouser and Dupatta Unstitched Print Type: Block Print Fabric : Soft Cotton Size Approx: Dupatta 2.5 yards Shalwar 2.75 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2026/04/Block-Print-Dress-4.jpg?v=1777403773,
8049,3 Piece Floral Design Block Print Suit,,3150.0,4000.0,3150.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/block-print-suits-online/,,"Classy Block Print Suits Online 3 Piece. Shirt, Trouser and Dupatta Unstitched Print Type: Block Print Fabric : Soft Cotton Size Approx: Dupatta 2.5 yards Shalwar 2.75 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2026/04/Block-Print-Dress-3.jpg?v=1777403769,
8048,3 Piece Floral Design Block Print Suit,,3150.0,4000.0,3150.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/block-print-suit-design/,,"Stylish Block Print Suit Design 3 Piece. Shirt, Trouser and Dupatta Unstitched Print Type: Block Print Fabric : Soft Cotton Size Approx: Dupatta 2.5 yards Shalwar 2.75 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2026/04/Block-Print-Dress-2.jpg?v=1777402916,
8045,3 Piece Floral Design Block Print Suit,,3150.0,4000.0,3150.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/block-print-suit/,,"Traditional Block Print Suit 3 Piece. Shirt, Trouser and Dupatta Unstitched Print Type: Block Print Fabric : Soft Cotton Size Approx: Dupatta 2.5 yards Shalwar 2.75 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2026/04/Block-Print-Dress-1.jpg?v=1777401301,
5055,3 Piece Ajrak Design Block Print Suit,,2950.0,4000.0,2950.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/sindhi-traditional-dress/,,"Sindhi Traditional Dress – Block Print Dresses 3 Piece. Kameez, Shalwar and Dupatta. Unstitched Print Type: Machine Block Print Faux Mirror Work Material : Cotton Size Approx: Dupatta 2.5 yards Shalwar 2.75 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/11/3pc-Ajrak-Suit-9.jpg?v=1741108953,
5054,3 Piece Ajrak Design Block Print Suit,,2950.0,4000.0,2950.0,PKR,False,Block Print Dresses,https://sindhhandicrafts.com/product/sindhi-culture-dress/,,"Sindhi Culture Dress – Block Print Dresses 3 Piece. Kameez, Shalwar and Dupatta. Unstitched Print Type: Machine Block Print Faux Mirror Work Material : Cotton Size Approx: Dupatta 2.5 yards Shalwar 2.75 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/3pc-Ajrak-Suit-13.jpg?v=1748354752,
3367,1 Piece Stylish Block Print Dress,,1400.0,2000.0,1400.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/hand-block-print-dress/,,"Summer Lawn- Hand Block Print Dress Unstitched Print Type: Block Print Material : Lawn 1 Piece. Kameez Size: 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/1pc-Lawn-Block-Print-8-1.jpg?v=1730258175,
3366,1 Piece Stylish Block Print Dress,,1400.0,2000.0,1400.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/block-dress-design/,,"Summer Lawn- Block Dress Design Unstitched Print Type: Block Print Material : Lawn 1 Piece. Kameez Size: 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/1pc-Lawn-Block-Print-7-1.jpg?v=1730258174,
3365,1 Piece Stylish Block Print Dress,,1400.0,2000.0,1400.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/block-print-design-dress/,,"Summer Lawn- Block Print Design Dress Unstitched Print Type: Block Print Material : Lawn 1 Piece. Kameez Size: 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/1pc-Lawn-Block-Print-6-1.jpg?v=1730258173,
3364,1 Piece Stylish Block Print Dress,,1400.0,2000.0,1400.0,PKR,True,Block Print Dresses,https://sindhhandicrafts.com/product/block-dress-pattern/,,"Summer Lawn- Block Dress Pattern Unstitched Print Type: Block Print Material : Lawn 1 Piece. Kameez Size: 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/1pc-Lawn-Block-Print-5-1.jpg?v=1730258172,
8043,2 Piece Floral Design Lawn,,2950.0,4000.0,2950.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/printed-lawn-dress/,,"Beautifully Printed Lawn Dress for Women Unstitched Type: Floral Print Fabric : Premium Quality Pure Lawn 2 Piece Kameez, Shalwar Size: 5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2026/04/2pc-Lawn-13.jpg?v=1777392614,
5652,2 Piece Floral Design Lawn,,2950.0,4000.0,2950.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/lawn-suit/,,"Trendy Lawn Suit for Women Unstitched Type: Floral Print Fabric : Premium Quality Pure Lawn 2 Piece Kameez, Shalwar Size: 5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/03/2pc-Lawn-12.jpg?v=1777392151,
3480,3 Piece Linen Embroidered Suit,,2950.0,4000.0,2950.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/embroidered-linen-fabric-dress/,,"Summer Embroidered Linen Fabric Dress for Women Unstitched Embroidery Type: Machine Embroidered 3 Piece. Kameez, Shalwar and Dupatta. Size: Dupatta 2.6 yards Shalwar 2.6 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/3pc-Linen-Embroidered-Suit-3aa.jpg?v=1741361448,
3479,3 Piece Linen Embroidered Suit,,2950.0,4000.0,2950.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/linen-suit/,,"Summer Linen Suit for Women Unstitched Embroidery Type: Machine Embroidered 3 Piece. Kameez, Shalwar and Dupatta. Size: Dupatta 2.6 yards Shalwar 2.6 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/3pc-Linen-Embroidered-Suit-2aa.jpg?v=1741361444,
3473,3 Piece Linen Embroidered Suit,,2950.0,4000.0,2950.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/linen-dress-design/,,"Summer Linen Dress Design for Women Unstitched Embroidery Type: Machine Embroidered 3 Piece. Kameez, Shalwar and Dupatta. Size: Dupatta 2.6 yards Shalwar 2.6 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/3pc-Linen-Embroidered-Suit-1a.jpg?v=1741360900,
3472,3 Piece Ajrak Design Suit Lawn,,3800.0,5000.0,3800.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/ajrak-lawn-suit-design/,,"Ajrak Lawn Suit Design for Women Unstitched Type: Ajrak Print Beautiful Sitara Work Fabric : Lawn 3 Piece. Kameez, Shalwar and Dupatta. Size: Dupatta 2.5 yards Shalwar 2.5 yards Kameez 2.5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/3pc-Lawn-Ajrak-Design-Suit-2.jpg?v=1763225286,
3469,3 Piece Block Print Dress Lawn,,3200.0,4250.0,3200.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/printed-lawn-suits/,,"Printed Lawn Suits Design for Women Unstitched Type: Block Print Material : Premium Quality Lawn 3 Piece. Kameez, Shalwar and Dupatta. Size: Dupatta 2.6 yards Shalwar 2.6 yards Kameez 2.75 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/3-Piece-Lawn-Dress-for-Women-2.jpg?v=1744866279,
3471,2 Piece Stylish Design Lawn,,2200.0,3500.0,2200.0,PKR,False,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/lawn-suit-sale/,,"Summer Lawn Suit Sale Unstitched Type: Floral Print Material : Lawn 2 Piece Kameez, Shalwar Size: 5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/2pc-Lawn-8.jpg?v=1753266377,
3470,2 Piece Stylish Design Lawn,,2200.0,3500.0,2200.0,PKR,True,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/2-piece-lawn-suit/,,"Summer 2 Piece Lawn Suit Design for Women Unstitched Type: Floral Print Material : Lawn 2 Piece Kameez, Shalwar Size: 5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/2pc-Lawn-1-1.jpg?v=1730258169,
3463,2 Piece Floral Design Lawn,,2200.0,3500.0,2200.0,PKR,False,Stylish Lawn Dress Design,https://sindhhandicrafts.com/product/lawn-dresses-sale/,,"Floral Lawn Dresses Sale for Women Unstitched Type: Floral Print Material : Marina 2 Piece Kameez, Shalwar Size: 5 yards Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2024/01/1pc-Lawn-100.jpg?v=1754904385,
7591,Sindhi Balochi Embroidered Neck Design (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/fancy-gala-design/,,"Fancy Gala Design Traditional Embroidery Neckline Design Zari Work Machine Made Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Sindhi-Balochi-Neck-Design-1.jpg?v=1765731779,
7590,Sindhi Balochi Embroidered Neck Design (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/sindhi-balochi-gala/,,"Sindhi Balochi Gala Traditional Embroidery Neckline Design Zari Work Machine Made Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Sindhi-Balochi-Neck-Design-2.jpg?v=1765731783,
7589,Sindhi Balochi Embroidered Neck Design (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/sindhi-balochi-neckline/,,"Traditional Sindhi Balochi Neckline Traditional Embroidery Neckline Design Zari Work Machine Made Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Sindhi-Balochi-Neck-Design-3.jpg?v=1765731787,
7106,Embroidered Neck Design with Mirror work &#038; Cuff Set (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/embroidery-gala-design/,,"Colorful Embroidery Gala Design with Cuff set Hand Embroidered Traditional Embroidery Work Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Neck-Design-Large-28.jpg?v=1775753928,
7107,Embroidered Neck Design with Mirror work &#038; Cuff Set (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/sindhi-gala-embroidery/,,"Sindhi Gala Embroidery (Neck with Cuff set) Hand Embroidered Traditional Embroidery Work Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Neck-Design-Large-30.jpg?v=1775754257,
7105,Embroidered Neck Design with Mirror work &#038; Cuff Set (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/sindhi-gala-design/,,"Exclusive Sindhi Gala Design with Cuff set Hand Embroidered Traditional Embroidery Work Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Neck-Design-Large-23.jpg?v=1761123473,
7104,Sindhi Balochi Embroidered Neck Design (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/neck-designs-for-tops/,,"Classic Neck Designs for Tops Traditional Embroidery Neckline Design Zari Work Machine Made Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Sindhi-Balochi-Neck-Design-7.jpg?v=1765731804,
7103,Embroidered Neck Design with Mirror work &#038; Cuff Set (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/neck-line-design/,,"Sindhi Embroidered Neck Line Design Hand Embroidered Traditional Embroidery Work Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Neck-Design-Large-25.jpg?v=1761123484,
7102,Sindhi Balochi Embroidered Neck Design (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/neck-and-sleeves-design/,,"Artistic Neck Design Traditional Embroidery Neckline Design Zari Work Machine Made Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Sindhi-Balochi-Neck-Design-8.jpg?v=1765731808,
7101,Sindhi Balochi Embroidered Neck Design (Large),,1200.0,2000.0,1200.0,PKR,True,Embroidered Neck Design &amp; Cuff Sets,https://sindhhandicrafts.com/product/square-neck-design/,,"Graceful Square Neck Designs Traditional Embroidery Neckline Design Zari Work Machine Made Size: Large Disclaimer– Due to differences in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Sindhi-Balochi-Neck-Design-4.jpg?v=1765731791,
7762,Traditional Handmade Rilli Bed Sheet,,3950.0,5000.0,3950.0,PKR,False,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/rilli-sindhi/,,"Rilli Sindhi Bed Sheets with 2 Pillow Covers Iconic Handicraft of the Region Handmade Rilli (Ralli) Material: Premium Quality Soft Cotton Traditional Pattern Suitable for Double/ King size bed (Unstitched Pillow Covers) Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2026/01/Rilli-9a.jpg?v=1777179605 | https://sindhhandicrafts.com/wp-content/uploads/2026/01/Rilli-9b.jpg?v=1777179609,
7316,Traditional Handmade Rilli Bed Sheet,,3950.0,5000.0,3950.0,PKR,True,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/rilli-work-bed-sheets/,,"Rilli Work Bed Sheets with 2 Pillow Covers Sindhi Culture Reflection Handmade Rilli (Ralli) Material: Premium Quality Soft Cotton Traditional Pattern Suitable for Double/ King size bed (Unstitched Pillow Covers) Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2026/01/Rilli-7a.jpg?v=1771955993 | https://sindhhandicrafts.com/wp-content/uploads/2026/01/Rilli-7b.jpg?v=1771955999,
7315,Traditional Handmade Rilli Bed Sheet,,3950.0,5000.0,3950.0,PKR,True,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/rilli/,,"Sindhi Colorful Rilli Bed Sheet with 2 Pillow Covers Iconic Handicraft Handmade Rilli (Ralli) Material: Premium Quality Soft Cotton Traditional Pattern Suitable for Double/ King size bed (Unstitched Pillow Covers) Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/11/Rilli-3a.jpg?v=1767774850 | https://sindhhandicrafts.com/wp-content/uploads/2025/11/Rilli-3b.jpg?v=1767774855,
7306,Handmade Applique Work Bed Sheet,,3950.0,5000.0,3950.0,PKR,False,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/handmade-bedsheet-design/,,"Handmade Bedsheet Design (Applique Work) with 2 Pillow Covers Velvet Applique Hand Work on Bedsheet and Pillow Covers Material: Premium Soft Cotton Suitable for Double/ King size bed Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/11/Handmade-Bedsheet-13.jpg?v=1767775993 | https://sindhhandicrafts.com/wp-content/uploads/2025/11/Handmade-Bedsheet-13_.jpg?v=1767775998,
7305,Handmade Applique Work Bed Sheet,,3950.0,5000.0,3950.0,PKR,True,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/velvet-bed-sheet/,,"Handmade Velvet Applique Work Bed Sheets with 2 Pillow Covers Velvet Applique Hand Work on Bedsheet and Pillow Covers Material: Premium Soft Cotton Suitable for Double/ King size bed Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/11/Handmade-Bedsheet-11a.jpg?v=1762250406 | https://sindhhandicrafts.com/wp-content/uploads/2025/11/Handmade-Bedsheet-11b.jpg?v=1762250410,
7264,Fancy Bed Sheet,,2250.0,3000.0,2250.0,PKR,False,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/block-print-bed-sheet-design/,,"Lovely Block Print Bed Sheet Design with 2 Pillow Covers Material: Cotton Suitable for Double/ King size bed Size Approx: 96×98 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Block-Print-Bed-Sheet-20a.jpg?v=1761635842 | https://sindhhandicrafts.com/wp-content/uploads/2025/10/Block-Print-Bed-Sheet-21a.jpg?v=1761635847,
6609,Handmade Applique Work Bed Sheet,,4250.0,5500.0,4250.0,PKR,True,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/applic-work-bedsheets/,,"Unique Applic Work Bedsheets (with 2 Pillow Covers) Fancy Applique Hand Work on Bedsheet and Pillow Covers Material: Premium Soft Cotton Suitable for Double/ King size bed Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-29a.jpg?v=1777180432 | https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-29b.jpg?v=1777180436,
6608,Handmade Applique Work Bed Sheet,,4250.0,5500.0,4250.0,PKR,True,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/applic-design-bedsheet/,,"Latest Applic Design Bedsheet (with 2 Pillow Covers) Fancy Applique Hand Work on Bedsheet and Pillow Covers Material: Premium Soft Cotton Suitable for Double/ King size bed Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-28a.jpg?v=1767854782 | https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-28b.jpg?v=1767854787,
